기준연월,성별,연령별,목적별,교통수단별,인원수
2024-04-30,남성,21~30세,상용,제주공항,2
2024-04-30,남성,21~30세,유학연수,기타공항,60
2024-04-30,남성,21~30세,유학연수,김포,173
2024-04-30,남성,21~30세,유학연수,김해,226
2024-04-30,남성,21~30세,유학연수,부산,6
2024-04-30,남성,21~30세,유학연수,인천,2
2024-04-30,남성,21~30세,유학연수,인천공항,3333
2024-04-30,남성,21~30세,유학연수,제주공항,23
2024-04-30,남성,31~40세,공용,기타공항,12
2024-04-30,남성,31~40세,공용,기타항구,2
2024-04-30,남성,31~40세,공용,김포,23
2024-04-30,남성,31~40세,공용,김해,48
2024-04-30,남성,31~40세,공용,부산,3
2024-04-30,남성,31~40세,공용,인천공항,598
2024-04-30,남성,31~40세,공용,제주공항,2
2024-04-30,남성,31~40세,관광,기타공항,974
2024-04-30,남성,31~40세,관광,기타항구,2578
2024-04-30,남성,31~40세,관광,김포,7295
2024-04-30,남성,31~40세,관광,김해,8014
2024-04-30,남성,31~40세,관광,부산,1242
2024-04-30,남성,31~40세,관광,인천,420
2024-04-30,남성,31~40세,관광,인천공항,77776
2024-04-30,남성,31~40세,관광,제주공항,7087
2024-04-30,남성,31~40세,관광,제주항,490
2024-04-30,남성,31~40세,기타,기타공항,177
2024-04-30,남성,31~40세,기타,기타항구,36
2024-04-30,남성,31~40세,기타,김포,386
2024-04-30,남성,31~40세,기타,김해,1685
2024-04-30,남성,31~40세,기타,부산,8
2024-04-30,남성,31~40세,기타,인천,17
2024-04-30,남성,31~40세,기타,인천공항,16156
2024-04-30,남성,31~40세,기타,제주공항,142
2024-04-30,남성,31~40세,상용,기타공항,15
2024-04-30,남성,31~40세,상용,기타항구,6
2024-04-30,남성,31~40세,상용,김포,218
2024-04-30,남성,31~40세,상용,김해,224
2024-04-30,남성,31~40세,상용,부산,3
2024-04-30,남성,31~40세,상용,인천,5
2024-04-30,남성,31~40세,상용,인천공항,2611
2024-04-30,남성,31~40세,상용,제주공항,23
2024-04-30,남성,31~40세,유학연수,기타공항,11
2024-04-30,남성,31~40세,유학연수,김포,47
2024-04-30,남성,31~40세,유학연수,김해,79
2024-04-30,남성,31~40세,유학연수,부산,1
2024-04-30,남성,31~40세,유학연수,인천,3
2024-04-30,남성,31~40세,유학연수,인천공항,687
2024-04-30,남성,31~40세,유학연수,제주공항,5
2024-04-30,남성,41~50세,공용,기타공항,20
2024-04-30,남성,41~50세,공용,기타항구,2
2024-04-30,남성,41~50세,공용,김포,52
2024-04-30,남성,41~50세,공용,김해,94
2024-04-30,남성,41~50세,공용,부산,3
2024-04-30,남성,41~50세,공용,인천공항,920
2024-04-30,남성,41~50세,공용,제주공항,3
2024-04-30,남성,41~50세,관광,기타공항,902
2024-04-30,남성,41~50세,관광,기타항구,2455
2024-04-30,남성,41~50세,관광,김포,7355
2024-04-30,남성,41~50세,관광,김해,6722
2024-04-30,남성,41~50세,관광,부산,1349
2024-04-30,남성,41~50세,관광,인천,827
2024-04-30,남성,41~50세,관광,인천공항,54665
2024-04-30,남성,41~50세,관광,제주공항,3284
2024-04-30,남성,41~50세,관광,제주항,606
2024-04-30,남성,41~50세,기타,기타공항,135
2024-04-30,남성,41~50세,기타,기타항구,53
2024-04-30,남성,41~50세,기타,김포,359
2024-04-30,남성,41~50세,기타,김해,722
2024-04-30,남성,41~50세,기타,부산,5
2024-04-30,남성,41~50세,기타,인천,19
2024-04-30,남성,41~50세,기타,인천공항,8114
2024-04-30,남성,41~50세,기타,제주공항,79
2024-04-30,남성,41~50세,상용,기타공항,29
2024-04-30,남성,41~50세,상용,기타항구,11
2024-04-30,남성,41~50세,상용,김포,297
2024-04-30,남성,41~50세,상용,김해,221
2024-04-30,남성,41~50세,상용,부산,4
2024-04-30,남성,41~50세,상용,인천,1
2024-04-30,남성,41~50세,상용,인천공항,2438
2024-04-30,남성,41~50세,상용,제주공항,24
2024-04-30,남성,41~50세,유학연수,기타공항,4
2024-04-30,남성,41~50세,유학연수,김포,12
2024-04-30,남성,41~50세,유학연수,김해,21
2024-04-30,남성,41~50세,유학연수,인천,2
2024-04-30,남성,41~50세,유학연수,인천공항,203
2024-04-30,남성,41~50세,유학연수,제주공항,1
2024-04-30,남성,51~60세,공용,기타공항,19
2024-04-30,남성,51~60세,공용,기타항구,0
2024-04-30,남성,51~60세,공용,김포,37
2024-04-30,남성,51~60세,공용,김해,50
2024-04-30,남성,51~60세,공용,부산,1
2024-04-30,남성,51~60세,공용,인천공항,713
2024-04-30,남성,51~60세,공용,제주공항,3
2024-04-30,남성,51~60세,관광,기타공항,738
2024-04-30,남성,51~60세,관광,기타항구,3951
2024-04-30,남성,51~60세,관광,김포,6199
2024-04-30,남성,51~60세,관광,김해,5704
2024-04-30,남성,51~60세,관광,부산,2319
2024-04-30,남성,51~60세,관광,인천,1546
2024-04-30,남성,51~60세,관광,인천공항,41365
2024-04-30,남성,51~60세,관광,제주공항,2355
2024-04-30,남성,51~60세,관광,제주항,825
2024-04-30,남성,51~60세,기타,기타공항,78
2024-04-30,남성,51~60세,기타,기타항구,29
2024-04-30,남성,51~60세,기타,김포,352
2024-04-30,남성,51~60세,기타,김해,289
2024-04-30,남성,51~60세,기타,부산,10
2024-04-30,남성,51~60세,기타,인천,30
2024-04-30,남성,51~60세,기타,인천공항,5980
2024-04-30,남성,51~60세,기타,제주공항,38
2024-04-30,남성,51~60세,상용,기타공항,23
2024-04-30,남성,51~60세,상용,기타항구,4
2024-04-30,남성,51~60세,상용,김포,272
2024-04-30,남성,51~60세,상용,김해,156
2024-04-30,남성,51~60세,상용,부산,3
2024-04-30,남성,51~60세,상용,인천,2
2024-04-30,남성,51~60세,상용,인천공항,1269
2024-04-30,남성,51~60세,상용,제주공항,23
2024-04-30,남성,51~60세,유학연수,김포,2
2024-04-30,남성,51~60세,유학연수,김해,1
2024-04-30,남성,51~60세,유학연수,인천공항,6
2024-04-30,남성,61세이상,공용,기타공항,7
2024-04-30,남성,61세이상,공용,김포,9
2024-04-30,남성,61세이상,공용,김해,10
2024-04-30,남성,61세이상,공용,부산,0
2024-04-30,남성,61세이상,공용,인천공항,263
2024-04-30,남성,61세이상,관광,기타공항,758
2024-04-30,남성,61세이상,관광,기타항구,21363
2024-04-30,남성,61세이상,관광,김포,4471
2024-04-30,남성,61세이상,관광,김해,5822
2024-04-30,남성,61세이상,관광,부산,9706
2024-04-30,남성,61세이상,관광,인천,6376
2024-04-30,남성,61세이상,관광,인천공항,36446
2024-04-30,남성,61세이상,관광,제주공항,2702
2024-04-30,남성,61세이상,관광,제주항,4160
2024-04-30,남성,61세이상,기타,기타공항,101
2024-04-30,남성,61세이상,기타,기타항구,83
2024-04-30,남성,61세이상,기타,김포,257
2024-04-30,남성,61세이상,기타,김해,308
2024-04-30,남성,61세이상,기타,부산,20
2024-04-30,남성,61세이상,기타,인천,40
2024-04-30,남성,61세이상,기타,인천공항,6789
2024-04-30,남성,61세이상,기타,제주공항,52
2024-04-30,남성,61세이상,상용,기타공항,5
2024-04-30,남성,61세이상,상용,기타항구,7
2024-04-30,남성,61세이상,상용,김포,58
2024-04-30,남성,61세이상,상용,김해,59
2024-04-30,남성,61세이상,상용,인천공항,332
2024-04-30,남성,61세이상,상용,제주공항,7
2024-04-30,남성,61세이상,유학연수,김포,1
2024-04-30,승무원,승무원,기타,기타공항,132
2024-04-30,승무원,승무원,기타,기타항구,34809
2024-04-30,승무원,승무원,기타,김포,949
2024-04-30,승무원,승무원,기타,김해,1979
2024-04-30,승무원,승무원,기타,부산,19943
2024-04-30,승무원,승무원,기타,인천,3071
2024-04-30,승무원,승무원,기타,인천공항,31223
2024-04-30,승무원,승무원,기타,제주공항,1444
2024-04-30,승무원,승무원,기타,제주항,11489
2024-04-30,여성,20세 이하,공용,기타공항,19
2024-04-30,여성,20세 이하,공용,김포,7
2024-04-30,여성,20세 이하,공용,김해,13
2024-04-30,여성,20세 이하,공용,부산,0
2024-04-30,여성,20세 이하,공용,인천공항,254
2024-04-30,여성,20세 이하,공용,제주공항,1
2024-04-30,여성,20세 이하,관광,기타공항,724
2024-04-30,여성,20세 이하,관광,기타항구,1307
2024-04-30,여성,20세 이하,관광,김포,3888
2024-04-30,여성,20세 이하,관광,김해,3549
2024-04-30,여성,20세 이하,관광,부산,988
2024-04-30,여성,20세 이하,관광,인천,66
2024-04-30,여성,20세 이하,관광,인천공항,46585
2024-04-30,여성,20세 이하,관광,제주공항,3824
2024-04-30,여성,20세 이하,관광,제주항,302
2024-04-30,여성,20세 이하,기타,기타공항,11
2024-04-30,여성,20세 이하,기타,기타항구,6
2024-04-30,여성,20세 이하,기타,김포,83
2024-04-30,여성,20세 이하,기타,김해,91
2024-04-30,여성,20세 이하,기타,인천,2
2024-04-30,여성,20세 이하,기타,인천공항,975
2024-04-30,여성,20세 이하,기타,제주공항,12
2024-04-30,여성,20세 이하,상용,인천공항,7
2024-04-30,여성,20세 이하,유학연수,기타공항,2
2024-04-30,여성,20세 이하,유학연수,김포,49
2024-04-30,여성,20세 이하,유학연수,김해,103
2024-04-30,여성,20세 이하,유학연수,부산,0
2024-04-30,여성,20세 이하,유학연수,인천공항,560
2024-04-30,여성,20세 이하,유학연수,제주공항,5
2024-04-30,여성,21~30세,공용,기타공항,12
2024-04-30,여성,21~30세,공용,김포,11
2024-04-30,여성,21~30세,공용,김해,4
2024-04-30,여성,21~30세,공용,인천공항,208
2024-04-30,여성,21~30세,관광,기타공항,1825
2024-04-30,여성,21~30세,관광,기타항구,1512
2024-04-30,여성,21~30세,관광,김포,13779
2024-04-30,여성,21~30세,관광,김해,10265
2024-04-30,여성,21~30세,관광,부산,1343
2024-04-30,여성,21~30세,관광,인천,260
2024-04-30,여성,21~30세,관광,인천공항,167261
2024-04-30,여성,21~30세,관광,제주공항,24398
2024-04-30,여성,21~30세,관광,제주항,306
2024-04-30,여성,21~30세,기타,기타공항,43
2024-04-30,여성,21~30세,기타,기타항구,8
2024-04-30,여성,21~30세,기타,김포,287
2024-04-30,여성,21~30세,기타,김해,427
2024-04-30,여성,21~30세,기타,부산,5
2024-04-30,여성,21~30세,기타,인천,2
2024-04-30,여성,21~30세,기타,인천공항,5739
2024-04-30,여성,21~30세,기타,제주공항,56
2024-04-30,여성,21~30세,상용,기타공항,2
2024-04-30,여성,21~30세,상용,김포,39
2024-04-30,여성,21~30세,상용,김해,17
2024-04-30,여성,21~30세,상용,인천공항,295
2024-04-30,여성,21~30세,상용,제주공항,2
2024-04-30,여성,21~30세,유학연수,기타공항,74
2024-04-30,여성,21~30세,유학연수,김포,464
2024-04-30,여성,21~30세,유학연수,김해,270
2024-04-30,여성,21~30세,유학연수,부산,6
2024-04-30,여성,21~30세,유학연수,인천,1
2024-04-30,여성,21~30세,유학연수,인천공항,5738
2024-04-30,여성,21~30세,유학연수,제주공항,21
2024-04-30,여성,31~40세,공용,기타공항,19
2024-04-30,여성,31~40세,공용,김포,22
2024-04-30,여성,31~40세,공용,김해,28
2024-04-30,여성,31~40세,공용,인천공항,498
2024-04-30,여성,31~40세,공용,제주공항,1
2024-04-30,여성,31~40세,관광,기타공항,1737
2024-04-30,여성,31~40세,관광,기타항구,3614
2024-04-30,여성,31~40세,관광,김포,11996
2024-04-30,여성,31~40세,관광,김해,10706
2024-04-30,여성,31~40세,관광,부산,1515
2024-04-30,여성,31~40세,관광,인천,510
2024-04-30,여성,31~40세,관광,인천공항,125285
2024-04-30,여성,31~40세,관광,제주공항,15438
2024-04-30,여성,31~40세,관광,제주항,669
2024-04-30,여성,31~40세,기타,기타공항,73
2024-04-30,여성,31~40세,기타,기타항구,15
2024-04-30,여성,31~40세,기타,김포,369
2024-04-30,여성,31~40세,기타,김해,581
2024-04-30,여성,31~40세,기타,부산,9
2024-04-30,여성,31~40세,기타,인천,3
2024-04-30,여성,31~40세,기타,인천공항,7779
2024-04-30,여성,31~40세,기타,제주공항,105
2024-04-30,여성,31~40세,상용,기타공항,5
